player_id,updatedAt,season,injury,fromDate,untilDate,days,gamesMissed,gamesMissedClubs
354361,2025-10-06T22:45:10.595352,22/23,Hamstring strain,2022-12-10,2022-10-25,14,3.0,6195
354361,2025-10-06T22:45:10.595352,21/22,Thigh problems,2022-03-21,2022-03-30,10,2.0,3434
354361,2025-10-06T22:45:10.595352,21/22,Thigh problems,2022-03-20,2022-03-31,12,2.0,3434
354361,2025-10-06T22:45:10.595352,21/22,Adductor injury,2022-02-17,2022-03-03,15,4.0,6195
354361,2025-10-06T22:45:10.595352,21/22,Adductor injury,2021-11-22,2021-11-12,20,5.0,6195
354361,2025-10-06T22:45:10.595352,18/19,Knock,2019-04-14,2019-04-19,6,,
354361,2025-10-06T22:45:10.595352,18/19,Ankle injury,2018-12-14,2019-08-02,57,10.0,931
354361,2025-10-06T22:45:10.595352,18/19,Ankle injury,2018-11-15,2018-05-12,21,5.0,"931, 3434"
354361,2025-10-06T22:45:10.595352,18/19,Knock,2018-09-08,2018-08-17,9,1.0,931
354361,2025-10-06T22:45:10.595352,17/18,Thigh problems,2018-03-21,2018-03-29,9,1.0,3434
613192,2025-10-06T22:45:41.019138,24/25,Torn lateral knee ligament,2025-04-19,2025-06-30,73,7.0,"4, 3589"
613192,2025-10-06T22:45:41.019138,24/25,Stomach flu,2025-03-15,2025-03-24,10,3.0,"4, 3589"
613192,2025-10-06T22:45:41.019138,24/25,bruise,2025-01-25,2025-03-02,10,2.0,4
613192,2025-10-06T22:45:41.019138,24/25,Ill,2024-07-11,2024-11-11,5,1.0,4
613192,2025-10-06T22:45:41.019138,23/24,muscular problems,2023-12-15,2024-05-01,22,1.0,4
613192,2025-10-06T22:45:41.019138,22/23,Ill,2023-05-24,2023-06-27,35,5.0,"4, 3589"
613192,2025-10-06T22:45:41.019138,21/22,unknown injury,2021-02-11,2021-11-26,25,11.0,"438, 3589"
253677,2025-10-06T22:46:11.680859,24/25,Knee problems,2025-02-24,2025-03-03,8,2.0,405
253677,2025-10-06T22:46:11.680859,24/25,Knee injury,2025-01-26,2025-10-02,16,4.0,405
253677,2025-10-06T22:46:11.680859,24/25,Ill,2024-12-13,2024-12-15,3,1.0,405
253677,2025-10-06T22:46:11.680859,23/24,Cruciate ligament tear,2023-12-08,2024-10-30,446,70.0,405
253677,2025-10-06T22:46:11.680859,19/20,Muscle strain,2019-09-12,2019-12-31,23,5.0,405
253677,2025-10-06T22:46:11.680859,19/20,Calf injury,2019-09-29,2019-04-10,6,,
253677,2025-10-06T22:46:11.680859,17/18,Back injury,2017-09-18,2018-04-27,222,41.0,"989, 3299"
253677,2025-10-06T22:46:11.680859,15/16,Cruciate ligament tear,2015-08-29,2016-09-19,388,62.0,"989, 3299"
388513,2025-10-06T22:46:42.193299,24/25,Meniscus irritation,2024-08-23,2024-09-17,26,5.0,237
388513,2025-10-06T22:46:42.193299,23/24,cold,2024-09-05,2024-02-06,25,3.0,16
388513,2025-10-06T22:46:42.193299,23/24,Knee injury,2023-09-09,2023-11-24,77,13.0,16
388513,2025-10-06T22:46:42.193299,22/23,Fitness,2023-02-15,2023-05-29,104,17.0,16
388513,2025-10-06T22:46:42.193299,22/23,Knee surgery,2022-08-29,2023-02-15,171,25.0,16
388513,2025-10-06T22:46:42.193299,22/23,Fitness,2022-09-05,2022-11-08,95,3.0,16
388513,2025-10-06T22:46:42.193299,20/21,Cruciate ligament injury,2021-04-29,2022-09-05,376,50.0,16
388513,2025-10-06T22:46:42.193299,20/21,muscular problems,2021-11-03,2021-03-22,12,2.0,16
388513,2025-10-06T22:46:42.193299,20/21,muscular problems,2020-03-12,2020-10-12,8,2.0,16
388513,2025-10-06T22:46:42.193299,20/21,Torn muscle fiber,2020-08-27,2020-01-10,36,4.0,16
388513,2025-10-06T22:46:42.193299,19/20,Shoulder injury,2019-07-29,2019-09-23,57,8.0,16
388513,2025-10-06T22:46:42.193299,18/19,Torn knee ligaments,2019-03-28,2019-05-16,50,,
388513,2025-10-06T22:46:42.193299,18/19,Meniscus tear,2018-07-30,2019-03-21,235,,
388513,2025-10-06T22:46:42.193299,17/18,Ankle injury,2017-11-20,2018-08-01,50,,
412953,2025-10-06T22:47:12.568775,25/26,Ankle injury,2025-08-24,2025-12-09,20,1.0,533
412953,2025-10-06T22:47:12.568775,24/25,Knee problems,2025-02-16,2025-03-03,16,3.0,512
412953,2025-10-06T22:47:12.568775,24/25,unknown injury,2024-10-20,2024-10-23,4,1.0,512
412953,2025-10-06T22:47:12.568775,21/22,Ill,2021-03-12,2021-12-13,11,3.0,26
412953,2025-10-06T22:47:12.568775,20/21,Corona virus,2020-03-10,2020-10-14,12,3.0,"468, 11944"
628621,2025-10-06T22:47:42.907846,23/24,Ligament injury,2023-07-24,2023-08-30,38,6.0,26
29712,2025-10-06T22:48:14.387785,12/13,Hamstring injury,2012-11-24,2013-04-13,141,26.0,"1123, 21340"
467992,2025-10-06T22:49:15.304243,24/25,Patellar tendon irritation,2025-04-26,2025-09-05,14,2.0,416
467992,2025-10-06T22:49:15.304243,24/25,muscular problems,2025-05-01,2025-10-01,6,1.0,416
467992,2025-10-06T22:49:15.304243,24/25,Ankle sprain,2024-10-11,2024-11-20,11,2.0,3376
467992,2025-10-06T22:49:15.304243,23/24,Ankle problems,2024-01-26,2024-03-02,9,1.0,416
467992,2025-10-06T22:49:15.304243,23/24,Thigh problems,2023-06-11,2023-03-12,28,5.0,"416, 3376"
467992,2025-10-06T22:49:15.304243,22/23,Calf injury,2023-07-02,2023-02-27,21,2.0,416
467992,2025-10-06T22:49:15.304243,22/23,Fever,2022-10-13,2022-10-15,3,1.0,416
467992,2025-10-06T22:49:15.304243,22/23,muscular problems,2022-01-09,2022-07-10,37,9.0,"416, 3376"
467992,2025-10-06T22:49:15.304243,21/22,Muscle injury,2021-08-10,2021-10-18,11,3.0,"749, 3376"
467992,2025-10-06T22:49:15.304243,20/21,unknown injury,2021-03-22,2021-06-04,16,6.0,3376
467992,2025-10-06T22:49:15.304243,20/21,Corona virus,2020-09-09,2020-09-18,10,,
188077,2025-10-06T22:51:45.725449,24/25,Groin injury,2025-03-04,2025-08-23,143,12.0,"989, 3380"
188077,2025-10-06T22:51:45.725449,24/25,Groin problems,2025-02-28,2025-03-03,4,1.0,989
188077,2025-10-06T22:51:45.725449,21/22,unknown injury,2021-08-15,2021-08-18,4,2.0,371
188077,2025-10-06T22:51:45.725449,20/21,Quarantine,2021-09-01,2021-01-19,11,2.0,371
188077,2025-10-06T22:51:45.725449,20/21,Quarantine,2020-08-10,2020-10-22,15,4.0,"371, 3380"
188077,2025-10-06T22:51:45.725449,19/20,Knock,2020-02-24,2020-02-29,6,1.0,371
188077,2025-10-06T22:51:45.725449,19/20,Groin surgery,2019-12-29,2020-01-17,20,1.0,371
188077,2025-10-06T22:51:45.725449,18/19,Facial fracture,2019-04-14,2019-05-21,38,6.0,371
188077,2025-10-06T22:51:45.725449,18/19,Hamstring strain,2019-02-24,2019-03-31,36,8.0,"371, 3380"
188077,2025-10-06T22:51:45.725449,18/19,Knee injury,2018-12-13,2018-12-21,9,3.0,371
188077,2025-10-06T22:51:45.725449,15/16,Knee injury,2015-07-11,2016-01-31,86,13.0,"2451, 371"
452483,2025-10-06T22:52:16.171869,23/24,muscular problems,2024-11-05,2024-05-20,10,2.0,122
452483,2025-10-06T22:52:16.171869,23/24,unknown injury,2024-02-24,2024-02-03,8,1.0,122
452483,2025-10-06T22:52:16.171869,23/24,unknown injury,2023-01-11,2023-04-11,4,1.0,122
452483,2025-10-06T22:52:16.171869,21/22,Quarantine,2021-08-11,2021-11-20,13,2.0,9316
459655,2025-10-06T22:53:17.069387,24/25,Hamstring muscle injury,2024-09-21,2024-05-12,76,12.0,6574
459655,2025-10-06T22:53:17.069387,23/24,muscular problems,2024-04-30,2024-02-05,3,,
459655,2025-10-06T22:53:17.069387,23/24,Calf injury,2024-02-26,2024-03-15,19,3.0,416
459655,2025-10-06T22:53:17.069387,23/24,muscular problems,2023-08-13,2023-08-19,7,1.0,380
459655,2025-10-06T22:53:17.069387,22/23,muscular problems,2023-05-25,2023-04-06,11,2.0,380
459655,2025-10-06T22:53:17.069387,22/23,Head injury,2022-05-11,2022-04-12,30,4.0,"380, 11947"
459655,2025-10-06T22:53:17.069387,22/23,Ankle problems,2022-09-10,2022-10-21,13,2.0,380
459655,2025-10-06T22:53:17.069387,22/23,Ankle injury,2022-07-20,2022-09-20,63,8.0,380
459655,2025-10-06T22:53:17.069387,21/22,Knock,2022-09-06,2022-06-30,22,,
459655,2025-10-06T22:53:17.069387,21/22,Thigh problems,2022-02-14,2022-02-21,8,1.0,1390
459655,2025-10-06T22:53:17.069387,21/22,Corona virus,2022-01-13,2022-01-24,12,3.0,1390
459655,2025-10-06T22:53:17.069387,21/22,Muscle injury,2021-11-11,2021-06-12,26,7.0,"800, 11947"
459655,2025-10-06T22:53:17.069387,20/21,Adductor pain,2021-04-19,2021-03-05,15,3.0,276
459655,2025-10-06T22:53:17.069387,20/21,Adductor pain,2020-11-30,2020-07-12,8,1.0,276
459655,2025-10-06T22:53:17.069387,20/21,Hamstring injury,2020-12-11,2020-11-30,19,5.0,"276, 11947"
777005,2025-10-06T22:53:47.819700,25/26,Broken toe,2025-02-09,2025-09-09,8,,
717345,2025-10-06T22:54:18.472377,25/26,Meniscus tear,2025-03-07,,97,9.0,23
717345,2025-10-06T22:54:18.472377,24/25,Muscle injury,2025-04-29,2025-05-19,21,3.0,23
717345,2025-10-06T22:54:18.472377,24/25,Hamstring injury,2025-01-25,2025-03-18,53,7.0,23
717345,2025-10-06T22:54:18.472377,24/25,Hamstring injury,2024-04-11,2024-12-22,49,6.0,23
717345,2025-10-06T22:54:18.472377,24/25,Hamstring injury,2024-09-18,2024-10-15,28,3.0,23
717345,2025-10-06T22:54:18.472377,23/24,unknown injury,2024-01-03,2024-03-20,20,3.0,24
717345,2025-10-06T22:54:18.472377,23/24,unknown injury,2023-08-28,2023-09-29,33,4.0,"65, 24"
717345,2025-10-06T22:54:18.472377,22/23,Ill,2023-07-04,2023-11-04,5,1.0,65
717345,2025-10-06T22:54:18.472377,22/23,Ligament injury,2022-09-12,2023-01-01,24,,
717345,2025-10-06T22:54:18.472377,22/23,Fitness,2022-08-11,2022-10-11,3,1.0,65
717345,2025-10-06T22:54:18.472377,22/23,Torn ligaments,2022-01-10,2022-07-11,38,6.0,65
717345,2025-10-06T22:54:18.472377,22/23,Ill,2022-08-22,2022-08-29,8,1.0,65
138803,2025-10-06T22:54:48.883122,14/15,Ankle injury,2014-08-26,2014-10-09,16,1.0,1084
504215,2025-10-06T22:55:19.247855,25/26,Thigh problems,2025-09-22,,16,2.0,18
504215,2025-10-06T22:55:19.247855,25/26,Fitness,2025-08-18,2025-01-09,15,4.0,"16, 18"
504215,2025-10-06T22:55:19.247855,24/25,Groin strain,2024-05-09,2024-11-20,77,19.0,"16, 3505"
504215,2025-10-06T22:55:19.247855,23/24,Ill,2023-05-12,2023-07-12,3,1.0,16
504215,2025-10-06T22:55:19.247855,22/23,Fissure of the fibula,2023-06-20,2023-09-17,90,12.0,"16, 3505"
504215,2025-10-06T22:55:19.247855,22/23,cold,2023-03-29,2023-02-04,5,1.0,16
504215,2025-10-06T22:55:19.247855,22/23,strain,2022-09-29,2022-09-10,11,3.0,16
504215,2025-10-06T22:55:19.247855,22/23,muscular problems,2022-08-22,2022-08-29,8,1.0,16
504215,2025-10-06T22:55:19.247855,22/23,muscular problems,2022-08-08,2022-08-15,8,1.0,16
504215,2025-10-06T22:55:19.247855,22/23,Fitness,2022-04-07,2022-01-08,29,1.0,16
504215,2025-10-06T22:55:19.247855,21/22,Muscle injury,2022-11-04,2022-06-30,81,9.0,"16, 3505"
504215,2025-10-06T22:55:19.247855,21/22,Hamstring injury,2022-02-21,2022-07-03,15,2.0,16
504215,2025-10-06T22:55:19.247855,21/22,Ill,2022-10-02,2022-02-17,8,2.0,16
504215,2025-10-06T22:55:19.247855,21/22,Fitness,2021-11-29,2022-01-24,57,10.0,"16, 3505"
504215,2025-10-06T22:55:19.247855,21/22,Muscle injury,2021-06-09,2021-11-29,85,22.0,"16, 3505"
482926,2025-10-06T22:55:49.569674,22/23,unknown injury,2023-03-24,2023-01-04,9,1.0,22249
467994,2025-10-06T22:56:20.029867,24/25,Muscle injury,2024-12-17,2024-12-24,8,1.0,749
467994,2025-10-06T22:56:20.029867,24/25,unknown injury,2024-01-07,2024-10-25,117,10.0,749
467994,2025-10-06T22:56:20.029867,23/24,unknown injury,2023-01-08,2023-02-10,63,8.0,749
467994,2025-10-06T22:56:20.029867,22/23,unknown injury,2023-03-30,2023-04-29,31,4.0,4554
467994,2025-10-06T22:56:20.029867,22/23,unknown injury,2022-11-16,2022-12-16,31,4.0,4554
467994,2025-10-06T22:56:20.029867,22/23,unknown injury,2022-02-10,2022-10-10,9,1.0,4554
467994,2025-10-06T22:56:20.029867,21/22,Inguinal hernia,2021-10-25,2022-01-22,90,9.0,26789
392060,2025-10-06T22:56:50.379386,23/24,unknown injury,2023-10-14,2023-10-25,12,2.0,4159
725703,2025-10-06T22:57:20.739501,23/24,Adductor tear,2023-11-10,2024-06-02,119,13.0,4
725703,2025-10-06T22:57:20.739501,23/24,Fitness,2023-08-25,2023-08-31,7,1.0,4
725703,2025-10-06T22:57:20.739501,23/24,Knee problems,2023-08-08,2023-08-24,17,2.0,4
633992,2025-10-06T22:57:51.090825,24/25,Collateral ligament injury,2024-08-26,2024-04-10,40,6.0,12
633992,2025-10-06T22:57:51.090825,23/24,Hamstring injury,2024-07-02,2024-03-25,48,9.0,273
633992,2025-10-06T22:57:51.090825,23/24,Shoulder injury,2023-09-25,2023-02-10,8,1.0,273
633992,2025-10-06T22:57:51.090825,23/24,Dead leg,2023-03-26,2023-04-20,26,4.0,"1158, 9323"
688639,2025-10-06T22:58:21.682050,25/26,Syndesmotic ligament tear,2025-08-14,,55,7.0,269
688639,2025-10-06T22:58:21.682050,24/25,Ill,2025-05-03,2025-11-03,7,2.0,4795
688639,2025-10-06T22:58:21.682050,23/24,Shoulder injury,2023-10-25,2024-09-01,77,8.0,4795
688639,2025-10-06T22:58:21.682050,22/23,Strain in the thigh and gluteal muscles,2023-05-22,2023-05-31,10,1.0,40373
688639,2025-10-06T22:58:21.682050,22/23,Hamstring injury,2022-08-20,2022-02-09,14,2.0,40373
688639,2025-10-06T22:58:21.682050,21/22,cold,2022-01-04,2022-07-04,7,1.0,40719
403151,2025-10-06T22:58:51.959715,23/24,Ill,2024-09-04,2024-04-16,8,1.0,631
403151,2025-10-06T22:58:51.959715,23/24,unknown injury,2024-03-27,2024-05-31,66,12.0,631
403151,2025-10-06T22:58:51.959715,23/24,Knee injury,2023-11-12,2024-02-15,67,14.0,631
403151,2025-10-06T22:58:51.959715,22/23,Knock,2023-05-13,2023-05-29,17,5.0,1237
571020,2025-10-06T22:59:22.353371,25/26,Inner ligament injury,2025-05-08,2025-08-21,17,1.0,621
571020,2025-10-06T22:59:22.353371,24/25,Hamstring injury,2025-02-25,2025-03-30,34,6.0,621
571020,2025-10-06T22:59:22.353371,24/25,ankle sprain,2024-12-21,2025-01-25,36,6.0,621
571020,2025-10-06T22:59:22.353371,24/25,Hamstring injury,2024-07-10,2024-10-24,18,2.0,621
571020,2025-10-06T22:59:22.353371,24/25,Hamstring injury,2024-09-25,2024-01-10,7,2.0,621
571020,2025-10-06T22:59:22.353371,23/24,Fever,2024-05-23,2024-05-27,5,1.0,621
571020,2025-10-06T22:59:22.353371,23/24,Hamstring injury,2024-04-29,2024-05-22,24,4.0,621
571020,2025-10-06T22:59:22.353371,21/22,Inflammation of pubic bone,2022-04-20,2022-05-23,34,6.0,621
571020,2025-10-06T22:59:22.353371,21/22,Capsular injury,2022-01-21,2022-06-02,17,2.0,621
571020,2025-10-06T22:59:22.353371,21/22,Knee problems,2021-08-29,2021-09-30,33,9.0,"621, 3375"
571020,2025-10-06T22:59:22.353371,18/19,Cruciate ligament tear,2018-01-09,2019-01-03,182,40.0,"6688, 3375"
206225,2025-10-06T22:59:52.717216,22/23,Knee injury,2023-03-01,2023-08-04,96,18.0,"1123, 3671"
206225,2025-10-06T22:59:52.717216,22/23,Knee problems,2022-07-25,2022-10-10,78,18.0,"1123, 3671"
206225,2025-10-06T22:59:52.717216,21/22,Knee surgery,2021-12-28,2022-04-20,114,22.0,"762, 3671"
206225,2025-10-06T22:59:52.717216,20/21,Knee injury,2021-03-20,2021-01-06,74,11.0,"762, 3671"
206225,2025-10-06T22:59:52.717216,20/21,Corona virus,2020-11-25,2020-11-12,17,1.0,762
206225,2025-10-06T22:59:52.717216,20/21,Hamstring strain,2020-10-18,2020-10-24,7,,
206225,2025-10-06T22:59:52.717216,20/21,Hamstring strain,2020-05-07,2020-07-25,21,5.0,762
206225,2025-10-06T22:59:52.717216,18/19,Hip injury,2019-04-21,2019-04-26,6,,
206225,2025-10-06T22:59:52.717216,18/19,Back injury,2019-01-17,2019-01-18,2,,
206225,2025-10-06T22:59:52.717216,18/19,Knock,2018-11-30,2018-12-14,15,3.0,762
206225,2025-10-06T22:59:52.717216,16/17,Ankle surgery,2017-02-17,2017-03-31,43,8.0,"762, 30322"
206225,2025-10-06T22:59:52.717216,14/15,Ankle injury,2014-10-20,2014-01-12,43,17.0,"9249, 3671"
608832,2025-10-06T23:00:53.411070,25/26,Hip injury,2025-09-19,,19,4.0,29
608832,2025-10-06T23:00:53.411070,24/25,Fitness,2025-10-04,2025-04-14,5,1.0,60
608832,2025-10-06T23:00:53.411070,24/25,Heel problems,2025-07-03,2025-10-04,35,6.0,"60, 3817"
608832,2025-10-06T23:00:53.411070,24/25,Syndesmosis ligament tear,2024-09-15,2024-11-21,68,12.0,"60, 3817"
608832,2025-10-06T23:00:53.411070,23/24,Torn muscle fiber,2024-04-22,2024-07-15,85,4.0,60
608832,2025-10-06T23:00:53.411070,23/24,laceration wound,2023-11-22,2023-11-29,8,1.0,60
608832,2025-10-06T23:00:53.411070,22/23,Back problems,2022-04-11,2022-11-14,11,3.0,60
608832,2025-10-06T23:00:53.411070,22/23,unknown injury,2022-06-07,2022-07-18,13,,
608832,2025-10-06T23:00:53.411070,20/21,Quarantine,2021-01-02,2021-10-02,10,1.0,4795
278296,2025-10-06T23:01:23.799649,23/24,Ankle injury,2023-08-19,2023-10-23,66,8.0,237
278296,2025-10-06T23:01:23.799649,21/22,Ankle injury,2021-08-15,2022-01-02,171,24.0,237
108725,2025-10-06T23:03:54.278336,24/25,Hip problems,2025-03-25,2025-11-04,18,3.0,703
108725,2025-10-06T23:03:54.278336,23/24,Hamstring injury,2024-01-30,2024-04-03,35,8.0,703
108725,2025-10-06T23:03:54.278336,22/23,Hamstring injury,2023-03-30,2023-03-07,96,13.0,"703, 9171"
108725,2025-10-06T23:03:54.278336,21/22,Hip injury,2022-09-05,2022-05-20,12,1.0,762
108725,2025-10-06T23:03:54.278336,20/21,Hamstring strain,2021-01-02,2021-02-18,18,5.0,1132
108725,2025-10-06T23:03:54.278336,19/20,Calf injury,2020-05-06,2020-04-07,30,3.0,1132
108725,2025-10-06T23:03:54.278336,19/20,Hamstring strain,2020-02-16,2020-02-28,13,1.0,1132
108725,2025-10-06T23:03:54.278336,19/20,Hamstring strain,2020-05-01,2020-10-01,6,,
108725,2025-10-06T23:03:54.278336,19/20,Calf injury,2019-12-15,2019-12-20,6,,
108725,2025-10-06T23:03:54.278336,19/20,Hamstring injury,2019-10-20,2019-08-11,20,2.0,1132
108725,2025-10-06T23:03:54.278336,18/19,Knock,2018-04-08,2018-11-08,8,1.0,1132
108725,2025-10-06T23:03:54.278336,17/18,Foot injury,2018-04-28,2018-05-13,16,3.0,1132
108725,2025-10-06T23:03:54.278336,17/18,Knee injury,2017-12-23,2018-02-24,64,11.0,1132
875334,2025-10-06T23:04:24.610617,24/25,Groin strain,2024-01-09,2024-11-09,11,5.0,"114, 3381"
875334,2025-10-06T23:04:24.610617,23/24,Hamstring strain,2024-04-13,2024-04-24,12,3.0,114
875334,2025-10-06T23:04:24.610617,23/24,Inner ligament injury,2024-01-26,2024-01-31,6,1.0,114
875334,2025-10-06T23:04:24.610617,23/24,Heel injury,2023-08-17,2023-07-09,22,5.0,114
148153,2025-10-06T23:04:55.333230,24/25,Chest injury,2025-08-02,2025-03-29,50,8.0,1237
148153,2025-10-06T23:04:55.333230,24/25,Calf problems,2025-03-01,2025-01-14,12,2.0,1237
148153,2025-10-06T23:04:55.333230,21/22,Knee injury,2021-01-12,2022-01-22,53,9.0,1237
148153,2025-10-06T23:04:55.333230,18/19,Knock,2019-10-02,2019-02-25,16,1.0,1237
148153,2025-10-06T23:04:55.333230,18/19,Ankle injury,2018-08-20,2018-08-31,12,2.0,1237
820241,2025-10-06T23:05:25.724991,25/26,Ill,2025-08-15,2025-08-21,7,1.0,180
820241,2025-10-06T23:05:25.724991,24/25,Fitness,2025-03-24,2025-03-04,11,1.0,3
820241,2025-10-06T23:05:25.724991,24/25,Hand injury,2025-02-03,2025-03-23,22,4.0,"3, 3505"
820241,2025-10-06T23:05:25.724991,24/25,strain,2025-02-15,2025-02-21,7,,
820241,2025-10-06T23:05:25.724991,24/25,cold,2024-10-25,2024-10-31,7,2.0,3
820241,2025-10-06T23:05:25.724991,24/25,bruise,2024-08-19,2024-08-24,6,1.0,3
820241,2025-10-06T23:05:25.724991,23/24,Fitness,2024-02-27,2024-02-03,5,,
820241,2025-10-06T23:05:25.724991,23/24,concussion,2024-02-17,2024-02-26,10,1.0,3
820241,2025-10-06T23:05:25.724991,22/23,Meniscus injury,2022-04-10,2022-12-31,89,16.0,"1461, 3505"
1018259,2025-10-06T23:05:56.100176,25/26,Foot injury,2025-08-16,2025-08-09,24,3.0,"533, 276"
1018259,2025-10-06T23:05:56.100176,24/25,Ankle problems,2025-08-05,2025-05-18,11,2.0,533
1018259,2025-10-06T23:05:56.100176,23/24,Ankle injury,2023-09-17,2023-09-22,6,2.0,157
1018259,2025-10-06T23:05:56.100176,22/23,unknown injury,2022-03-04,2022-05-17,45,,
258889,2025-10-06T23:06:26.489668,25/26,Ankle injury,2025-08-24,,45,8.0,148
258889,2025-10-06T23:06:26.489668,24/25,Thigh problems,2025-02-05,2025-05-05,4,1.0,148
258889,2025-10-06T23:06:26.489668,24/25,Knee injury,2025-01-17,2025-02-03,45,10.0,148
258889,2025-10-06T23:06:26.489668,24/25,Ill,2024-11-29,2024-02-12,4,1.0,148
258889,2025-10-06T23:06:26.489668,24/25,Ankle injury,2024-08-21,2024-09-09,20,3.0,"148, 3299"
258889,2025-10-06T23:06:26.489668,22/23,Knee injury,2023-01-13,2023-06-02,25,3.0,989
258889,2025-10-06T23:06:26.489668,20/21,Ankle injury,2021-03-02,2021-02-25,23,6.0,989
258889,2025-10-06T23:06:26.489668,18/19,Hamstring injury,2019-04-28,2019-05-31,34,2.0,989
258889,2025-10-06T23:06:26.489668,18/19,Muscle strain,2019-02-24,2019-08-03,13,2.0,989
258889,2025-10-06T23:06:26.489668,18/19,Hamstring injury,2018-12-23,2019-01-30,39,7.0,"31, 989"
258889,2025-10-06T23:06:26.489668,18/19,Groin strain,2018-11-25,2019-01-29,66,13.0,"31, 989"
258889,2025-10-06T23:06:26.489668,18/19,concussion,2018-09-16,2018-09-25,10,2.0,31
258889,2025-10-06T23:06:26.489668,15/16,Achilles tendon problems,2016-04-02,2016-03-14,40,13.0,"499, 23260"
1045850,2025-10-06T23:07:57.427038,23/24,unknown injury,2023-11-25,2023-12-25,31,3.0,5370
908768,2025-10-06T23:08:27.753299,24/25,Injury to the ankle,2024-09-16,2024-09-27,12,2.0,1429
908768,2025-10-06T23:08:27.753299,22/23,unknown injury,2023-02-16,2023-02-20,5,1.0,8505
183302,2025-10-06T23:08:58.105227,24/25,Hamstring injury,2024-01-06,2024-10-15,137,12.0,512
183302,2025-10-06T23:08:58.105227,23/24,Hamstring injury,2024-03-17,2024-05-15,60,8.0,512
183302,2025-10-06T23:08:58.105227,20/21,Groin injury,2020-10-19,2020-09-11,22,6.0,466
183302,2025-10-06T23:08:58.105227,20/21,Groin injury,2020-09-14,2020-09-16,3,1.0,466
231381,2025-10-06T23:09:28.518043,16/17,unknown injury,2017-01-21,2017-02-26,37,6.0,458
68390,2025-10-06T23:09:58.968613,24/25,unknown injury,2025-05-28,2025-06-30,34,,
68390,2025-10-06T23:09:58.968613,24/25,Calf injury,2024-12-30,2025-07-03,68,11.0,29
68390,2025-10-06T23:09:58.968613,24/25,unknown injury,2024-09-11,2024-11-25,17,2.0,29
68390,2025-10-06T23:09:58.968613,24/25,Foot injury,2024-07-09,2024-10-18,42,5.0,29
68390,2025-10-06T23:09:58.968613,22/23,Knee injury,2023-01-05,2023-11-23,207,28.0,"29, 3509"
68390,2025-10-06T23:09:58.968613,21/22,Hamstring injury,2021-09-17,2021-10-15,29,6.0,"29, 3509"
68390,2025-10-06T23:09:58.968613,20/21,Muscle injury,2020-08-11,2020-12-18,41,8.0,"29, 3509"
68390,2025-10-06T23:09:58.968613,20/21,Muscle injury,2020-10-17,2020-05-11,20,3.0,29
68390,2025-10-06T23:09:58.968613,19/20,Hamstring strain,2020-02-03,2020-06-14,105,1.0,29
68390,2025-10-06T23:09:58.968613,19/20,Hamstring injury,2019-11-24,2019-12-14,21,3.0,29
68390,2025-10-06T23:09:58.968613,18/19,Groin injury,2019-05-05,2019-05-31,27,1.0,29
68390,2025-10-06T23:09:58.968613,18/19,Ill,2019-04-03,2019-03-16,13,1.0,29
